0	0	12.265993118286133

0	312	9.099513053894043

0	624	7.379491329193115

0	936	6.23988151550293

1	0	5.755354404449463

1	312	5.294587135314941

1	624	4.982385635375977

1	936	4.568179607391357

2	0	4.321384429931641

2	312	3.9991633892059326

2	624	3.628587484359741

2	936	3.3712971210479736

3	0	3.100348949432373

3	312	2.7637996673583984

3	624	2.478485584259033

3	936	2.2791035175323486

4	0	2.04176926612854

4	312	1.9331187009811401

4	624	1.6400877237319946

4	936	1.5017027854919434

5	0	1.3394215106964111

5	312	1.1194233894348145

5	624	0.959069013595581

5	936	0.8257533311843872

6	0	0.7829561829566956

6	312	0.847794771194458

6	624	0.580915629863739

6	936	0.5687354207038879

7	0	0.47058695554733276

7	312	0.4485933780670166

7	624	0.4168687164783478

7	936	0.29054930806159973

8	0	0.38705745339393616

8	312	0.27220767736434937

8	624	0.30221548676490784

8	936	0.2709401249885559

9	0	0.19806596636772156

9	312	0.19510182738304138

9	624	0.30176231265068054

9	936	0.4835715889930725

10	0	0.10308047384023666

10	312	0.1129702627658844

10	624	0.11333455890417099

10	936	0.14770014584064484

11	0	0.10680389404296875

11	312	0.0928753912448883

11	624	0.1575135439634323

11	936	0.04844134673476219

12	0	0.14561282098293304

12	312	0.06626150012016296

12	624	0.060169052332639694

12	936	0.3723250925540924

0	0	12.269437789916992

0	312	8.927177429199219

0	624	7.6626434326171875

0	936	6.64146614074707

1	0	5.864566326141357

1	312	5.438451290130615

1	624	5.128172397613525

1	936	4.6749982833862305

2	0	4.36909294128418

2	312	4.191628456115723

2	624	3.922557830810547

2	936	3.7795040607452393

3	0	3.612919330596924

3	312	3.332580089569092

3	624	3.2643966674804688

3	936	3.1132774353027344

4	0	2.818087339401245

4	312	2.615051031112671

4	624	2.392400026321411

4	936	2.250105619430542

5	0	2.06196665763855

5	312	1.871163249015808

5	624	1.7435024976730347

5	936	1.517519235610962

6	0	1.3670523166656494

6	312	1.2351959943771362

6	624	1.066110372543335

6	936	0.9391454458236694

7	0	0.8700408935546875

7	312	1.2631512880325317

7	624	0.6903637647628784

7	936	0.5744549036026001

8	0	0.7965865135192871

8	312	0.6393578052520752

8	624	0.612144947052002

8	936	0.40061166882514954

9	0	0.3440488576889038

9	312	0.40281346440315247

9	624	0.3224242627620697

9	936	0.3406081795692444

10	0	0.23780284821987152

10	312	0.456451952457428

10	624	0.25819990038871765

10	936	0.18592774868011475

11	0	0.20698434114456177

11	312	0.19801725447177887

11	624	0.271527498960495

11	936	0.13565675914287567

12	0	0.2255631536245346

12	312	0.10205577313899994

12	624	0.23332270979881287

12	936	0.955366849899292

13	0	0.13158364593982697

13	312	0.16732743382453918

13	624	0.08343681693077087

13	936	0.3152172267436981

14	0	0.09602077305316925

14	312	0.07257552444934845

14	624	0.08538287878036499

14	936	0.09313806891441345

15	0	0.06041104346513748

15	312	0.19183799624443054

15	624	0.10071446746587753

15	936	0.06851756572723389

16	0	0.07604148983955383

16	312	0.19583819806575775

16	624	0.06128566339612007

16	936	0.05014614760875702

17	0	0.13794219493865967

17	312	0.16272792220115662

17	624	0.045151207596063614

17	936	0.0960419699549675

18	0	0.14319966733455658

18	312	0.0499863401055336

18	624	0.03313335403800011

18	936	0.08996041864156723

19	0	0.07386266440153122

19	312	0.06807859241962433

19	624	0.052470460534095764

19	936	0.08195224404335022

0	0	12.259237289428711

0	312	9.891644477844238

0	624	8.92243480682373

0	936	7.905045986175537

1	0	7.284586429595947

1	312	6.664251327514648

1	624	6.156975269317627

1	936	5.9751505851745605

2	0	5.639620780944824

2	312	5.4193854331970215

2	624	4.9527506828308105

2	936	4.803832054138184

3	0	4.385043621063232

3	312	4.182801723480225

3	624	3.9461143016815186

3	936	3.621333599090576

4	0	3.2289304733276367

4	312	2.983367443084717

4	624	2.7520501613616943

4	936	2.477583885192871

5	0	2.1739397048950195

5	312	1.9899991750717163

5	624	1.959733247756958

5	936	1.6925022602081299

6	0	1.5958168506622314

6	312	1.2814967632293701

6	624	1.1817970275878906

6	936	1.1210037469863892

7	0	0.9208797216415405

7	312	0.7803046703338623

7	624	0.7904554605484009

7	936	1.0207359790802002

8	0	0.6711046695709229

8	312	0.6562448143959045

8	624	0.8608641028404236

8	936	0.5656487345695496

9	0	0.4712916314601898

9	312	0.8334404230117798

9	624	0.34246522188186646

9	936	0.4414794147014618

10	0	0.4426490366458893

10	312	0.4359523355960846

10	624	0.5991584062576294

10	936	0.6275746822357178

0	0	12.256192207336426

0	312	9.66616439819336

0	624	8.661944389343262

0	936	8.102837562561035

1	0	7.083954811096191

1	312	6.261294364929199

1	624	5.82283878326416

1	936	5.627903938293457

2	0	5.267040252685547

2	312	4.95888614654541

2	624	4.718285083770752

2	936	4.582117557525635

3	0	4.383171081542969

3	312	4.127479076385498

3	624	3.929015636444092

3	936	3.910914897918701

4	0	3.4402647018432617

4	312	3.1792240142822266

4	624	2.9119722843170166

4	936	2.6736338138580322

5	0	2.2416505813598633

5	312	1.8606159687042236

5	624	1.5490690469741821

5	936	1.4448509216308594

6	0	1.2070084810256958

6	312	1.2759848833084106

6	624	0.8715199828147888

6	936	1.0258498191833496

7	0	0.6374097466468811

7	312	0.44063088297843933

7	624	0.7380175590515137

7	936	0.3954034149646759

8	0	0.28371626138687134

8	312	0.38935938477516174

8	624	0.3814602494239807

8	936	0.24562300741672516

9	0	0.3092056214809418

9	312	0.23257946968078613

9	624	0.14290350675582886

9	936	0.17774617671966553

10	0	0.24168185889720917

10	312	0.2577362358570099

10	624	0.1265534907579422

10	936	0.124190554022789

11	0	1.0413626432418823

11	312	0.12390125542879105

11	624	0.08333402127027512

11	936	0.1434696912765503

12	0	0.18603287637233734

12	312	0.08204753696918488

12	624	0.04969876632094383

12	936	0.043373409658670425

13	0	0.765647292137146

13	312	0.0554078072309494

