no squeeze
no squeeze
0	0	12.282726287841797

0	312	9.077573776245117

0	624	6.863411903381348

0	936	5.034843921661377

1	0	3.871954917907715

1	312	3.087519645690918

1	624	2.5221166610717773

1	936	2.1593775749206543

2	0	1.9327189922332764

2	312	1.6972321271896362

2	624	1.55290687084198

2	936	1.4316248893737793

3	0	1.3225390911102295

3	312	1.2778563499450684

3	624	1.164005160331726

3	936	1.0640796422958374

4	0	0.9952263832092285

4	312	0.9580668807029724

4	624	1.0022358894348145

4	936	1.0087401866912842

5	0	0.9206955432891846

5	312	0.8620295524597168

5	624	0.863642692565918

5	936	0.795072615146637

6	0	0.948022723197937

6	312	0.8530824184417725

6	624	0.7451334595680237

6	936	0.7196051478385925

7	0	0.6952192783355713

7	312	0.7693805694580078

7	624	0.7366254925727844

7	936	0.6530431509017944

8	0	0.695118248462677

8	312	0.6940248608589172

8	624	0.7390999794006348

8	936	0.634669303894043

9	0	0.5963875651359558

9	312	0.6191433668136597

9	624	0.6769293546676636

9	936	0.7210826873779297

10	0	0.7234856486320496

10	312	0.6309702396392822

10	624	0.7054110169410706

10	936	0.7200571298599243

no squeeze
no squeeze
0	0	12.260209083557129

0	312	8.913135528564453

0	624	6.7892985343933105

0	936	5.0574870109558105

1	0	3.8447349071502686

1	312	3.111886978149414

1	624	2.590860605239868

1	936	2.2979986667633057

2	0	2.0697202682495117

2	312	1.8418635129928589

2	624	1.7081912755966187

2	936	1.5438989400863647

3	0	1.3467463254928589

3	312	1.3850029706954956

3	624	1.2367782592773438

3	936	1.1993204355239868

4	0	1.1459126472473145

4	312	1.0350581407546997

4	624	1.2569606304168701

4	936	1.1140024662017822

5	0	0.9682126641273499

5	312	0.9410387277603149

5	624	0.8509936928749084

5	936	0.8049044609069824

6	0	0.8013851642608643

6	312	0.7778430581092834

6	624	0.6991329193115234

6	936	0.6667578816413879

7	0	0.7265151143074036

7	312	0.6885260939598083

7	624	0.6780893206596375

7	936	0.6555544137954712

8	0	0.6869734525680542

8	312	0.6405521035194397

8	624	0.6635500192642212

8	936	0.6149942874908447

9	0	0.6348693370819092

9	312	0.6896622180938721

9	624	0.5745338201522827

9	936	0.6098549365997314

10	0	0.6200222373008728

10	312	0.6121119856834412

10	624	0.6016010642051697

10	936	0.729314386844635

no squeeze
no squeeze
0	0	12.272441864013672

0	312	8.903167724609375

0	624	7.3577117919921875

0	936	5.993274211883545

1	0	4.674790382385254

1	312	3.7678754329681396

1	624	3.165982484817505

1	936	2.7326717376708984

2	0	2.461204767227173

2	312	2.1650073528289795

2	624	1.8799264430999756

2	936	1.7485411167144775

3	0	1.7575181722640991

3	312	1.600111722946167

3	624	1.5326851606369019

3	936	1.4484654664993286

4	0	1.334389567375183

4	312	1.3216822147369385

4	624	1.2791718244552612

4	936	1.2032381296157837

5	0	1.236708164215088

5	312	1.2093746662139893

5	624	1.0946389436721802

5	936	1.093095302581787

6	0	1.0442641973495483

6	312	1.0493520498275757

6	624	1.0559971332550049

6	936	1.0842221975326538

7	0	1.029013752937317

7	312	1.2045005559921265

7	624	1.0978469848632812

7	936	1.2108718156814575

8	0	0.9756302237510681

8	312	1.0534287691116333

8	624	0.9579962491989136

8	936	1.0291498899459839

9	0	0.9989064931869507

9	312	1.0421333312988281

9	624	1.1166269779205322

9	936	1.1866579055786133

no squeeze
no squeeze
0	0	12.208550453186035

0	312	9.077415466308594

0	624	6.823000431060791

0	936	4.784310340881348

1	0	3.532845973968506

1	312	2.6708762645721436

1	624	2.144318103790283

1	936	1.7487406730651855

2	0	1.5184834003448486

2	312	1.306111216545105

2	624	1.3019447326660156

2	936	1.039656162261963

3	0	0.9336230754852295

3	312	0.9340375661849976

3	624	0.7730776071548462

3	936	0.7308292984962463

4	0	0.6876654028892517

4	312	0.6426518559455872

4	624	0.6268405318260193

4	936	0.6029102206230164

5	0	0.5624881982803345

5	312	0.5645346641540527

5	624	0.47220340371131897

5	936	0.4992099106311798

6	0	0.5286344289779663

6	312	0.40687045454978943

6	624	0.41875597834587097

6	936	0.40254244208335876

7	0	0.36545875668525696

7	312	0.3735542595386505

7	624	0.3436804413795471

7	936	0.4959338307380676

8	0	0.36450672149658203

8	312	0.3157080411911011

8	624	0.38167649507522583

8	936	0.35641780495643616

9	0	0.43442395329475403

9	312	0.4238296151161194

9	624	0.44022226333618164

9	936	0.36357975006103516

no squeeze
no squeeze
0	0	12.254532814025879

0	312	8.334554672241211

0	624	6.2564473152160645

0	936	4.626411437988281

1	0	3.392275810241699

1	312	2.605952262878418

1	624	2.157604932785034

1	936	1.8611971139907837

2	0	1.6619257926940918

2	312	1.429800271987915

2	624	1.4040080308914185

2	936	1.2243545055389404

3	0	1.0969208478927612

3	312	1.0490082502365112

3	624	0.9445869326591492

3	936	0.899021565914154

4	0	0.79853755235672

4	312	0.7302144765853882

4	624	0.6743106842041016

4	936	0.6742385029792786

5	0	0.6125553846359253

5	312	0.7049619555473328

5	624	0.5372214317321777

5	936	0.5031393766403198

6	0	0.5615395903587341

6	312	0.5736298561096191

6	624	0.5276239514350891

6	936	0.6264482736587524

