0	0	12.261320114135742

0	312	8.237123489379883

0	624	6.5369791984558105

0	936	4.635926246643066

1	0	2.7076680660247803

1	312	1.710649013519287

1	624	1.1083885431289673

1	936	0.7512263655662537

2	0	0.4975537359714508

2	312	0.3814048171043396

2	624	0.29979848861694336

2	936	0.2289179265499115

3	0	0.18004567921161652

3	312	0.1295589953660965

3	624	0.0791456326842308

3	936	0.0625130832195282

4	0	0.058164793998003006

4	312	0.04353117570281029

4	624	0.06249767914414406

4	936	0.029824968427419662

5	0	0.06252816319465637

5	312	0.021972935646772385

5	624	0.019831648096442223

5	936	0.0567760095000267

6	0	0.019561098888516426

6	312	0.009983338415622711

6	624	0.014082728885114193

6	936	0.022295337170362473

7	0	0.022590506821870804

7	312	0.011803330853581429

7	624	0.007658756338059902

7	936	0.027349084615707397

8	0	0.036249615252017975

8	312	0.015417411923408508

8	624	0.010490893386304379

8	936	0.006443926133215427

9	0	0.019802499562501907

9	312	0.010813958011567593

9	624	0.004736328963190317

9	936	0.003609348786994815

10	0	0.0035000729840248823

10	312	0.002804337302222848

10	624	0.24148394167423248

10	936	0.006499290466308594

11	0	0.0067364550195634365

11	312	0.003288076724857092

11	624	0.003755695652216673

11	936	0.012070714496076107

0	0	12.24448013305664

0	312	8.5596923828125

0	624	6.612920761108398

0	936	4.0853495597839355

1	0	2.24495267868042

1	312	1.337605357170105

1	624	0.7863051891326904

1	936	0.5089116096496582

2	0	0.35336798429489136

2	312	0.2626185417175293

2	624	0.15837201476097107

2	936	0.1262095421552658

3	0	0.12029170989990234

3	312	0.07882093638181686

3	624	0.06968335062265396

3	936	0.04026387631893158

4	0	0.04763012379407883

4	312	0.02434695139527321

4	624	0.06471767276525497

4	936	0.020293185487389565

5	0	0.017871661111712456

5	312	0.01217503473162651

5	624	0.04040396586060524

5	936	0.022837454453110695

6	0	0.010046731680631638

6	312	0.006873732898384333

6	624	0.006776500027626753

6	936	0.006769056431949139

7	0	0.016013873741030693

7	312	0.007540592923760414

7	624	0.005239838268607855

7	936	0.003702957183122635

8	0	0.0031827588099986315

8	312	0.0026816215831786394

8	624	0.0024991482496261597

8	936	0.028598926961421967

